word1,word2,sim,dir,inv
ниппель,клапан,1.12,2,1
нирвана,буддизм,2.0,2,4
нити,связи,1.12,2,1
нитка,иголка,10.04,12,21
нитка,игла,2.81,3,6
нитка,верёвка,2.0,2,2
нитка,клубок,2.0,2,3
нитка,ушко,2.0,2,5
нитка,катушка,1.25,4,1
нитка,шов,1.12,1,2
нитка,ткань,1.12,1,2
нитка,прялка,1.12,2,1
нитки,катушка,7.0,7,7
нитки,клубок,4.81,5,6
нитки,иголки,2.92,4,3
нитки,мулине,2.0,3,2
нитки,шитьё,2.0,6,2
нитки,пряжа,2.0,2,3
нитки,моток,1.12,1,2
нитки,макраме,1.12,2,1
нитки,ткань,1.12,1,2
нитрат,аммоний,1.12,2,1
нить,игла,5.78,7,6
нить,шов,2.0,2,3
нить,верёвка,2.0,2,2
нить,ариадна,2.0,12,2
нить,натяжение,1.2,1,3
нить,леска,1.12,1,2
нить,лабиринт,1.12,1,2
нить,клубок,1.12,2,1
нить,ткань,1.12,1,2
нить,струна,1.12,2,1
ничто,пустота,4.0,4,4
ничто,ноль,2.0,2,5
нищета,бедность,2.81,3,6
нищета,голод,1.12,2,1
нло,тарелка,2.73,9,3
нло,уфолог,2.0,3,2
нло,инопланетяне,2.0,2,4
нло,космос,2.0,2,3
нло,небо,2.0,2,2
нло,гуманоид,1.25,1,4
нло,аппарат,1.12,1,2
нло,уфо,1.12,1,2
новгород,город,1.2,3,1
новгород,вече,1.2,1,3
новгород,русь,1.12,1,2
новинка,ноу-хау,1.12,1,2
новичок,чайник,1.12,2,1
новообразование,опухоль,1.12,2,1
новорождённый,младенец,2.0,3,2
новорождённый,малыш,1.12,2,1
новости,газета,6.23,7,11
новости,вести,2.81,3,6
новости,телевизор,2.73,3,9
новости,события,2.0,2,3
новости,лента,1.31,1,6
новости,время,1.2,1,3
новости,информация,1.12,1,2
новостройка,строительство,1.12,1,2
новость,газета,2.92,3,4
новость,весть,2.0,2,6
новость,событие,1.31,1,6
нога,рука,12.75,15,24
нога,колено,4.81,6,5
нога,носок,4.0,4,4
нога,обувь,3.55,9,4
нога,футбол,2.92,4,3
нога,ступня,2.92,3,4
нога,пятка,2.0,5,2
нога,голень,2.0,2,3
нога,сустав,2.0,2,3
нога,бедро,2.0,2,3
нога,кость,2.0,2,2
нога,ботинок,1.31,6,1
нога,палец,1.29,5,1
нога,тело,1.25,4,1
нога,протез,1.25,1,4
нога,гипс,1.25,1,4
нога,шаг,1.2,3,1
нога,пальцы,1.12,2,1
нога,коленка,1.12,1,2
нога,судорога,1.12,1,2
нога,стол,1.12,2,1
ноги,руки,12.36,14,20
ноги,обувь,3.75,6,4
ноги,голова,3.0,3,3
ноги,чулки,2.81,3,6
ноги,волосы,2.0,3,2
ноги,крылья,2.0,2,3
ноги,пальцы,2.0,7,2
ноги,колготки,2.0,2,3
ноги,хвост,2.0,4,2
ноги,носки,1.29,1,5
ноги,тело,1.2,1,3
ноги,ступни,1.2,3,1
ноги,брюки,1.12,1,2
ноги,ботинки,1.12,2,1
ноги,ходьба,1.12,2,1
ноги,девушка,1.12,2,1
ноги,сапоги,1.12,2,1
ноготки,календула,1.12,2,1
ноготки,цветок,1.12,2,1
ноготь,лак,3.0,3,3
ноготь,палец,2.71,3,10
ноготь,заусенец,1.2,1,3
ноготь,пальцы,1.12,1,2
ноготь,рука,1.12,2,1
ноготь,грибок,1.12,2,1
ногти,лак,4.31,11,5
ногти,когти,3.75,6,4
ногти,маникюр,3.43,12,4
ногти,пальцы,2.73,3,9
ногти,ножницы,2.0,2,3
нож,лезвие,6.76,15,8
нож,вилка,5.6,6,8
нож,финка,5.0,5,5
нож,масло,4.81,6,5
нож,оружие,4.81,5,6
нож,сталь,4.0,4,4
нож,рукоять,2.92,3,4
нож,кинжал,2.78,3,7
нож,кухня,2.73,9,3
нож,хлеб,2.0,3,2
нож,тесак,2.0,2,3
нож,острие,2.0,2,11
нож,порез,2.0,2,3
нож,убийство,2.0,2,5
нож,резак,2.0,2,3
нож,скальпель,2.0,2,2
нож,рукоятка,1.2,1,3
нож,кровь,1.2,3,1
нож,кортик,1.2,1,3
нож,сыр,1.2,1,3
нож,ложка,1.2,1,3
нож,бабочка,1.12,1,2
нож,рана,1.12,2,1
нож,ножны,1.12,2,1
нож,маньяк,1.12,1,2
нож,доска,1.12,2,1
нож,бритва,1.12,2,1
ножка,ручка,6.0,7,13
ножка,стул,5.45,9,6
ножка,стол,4.81,6,5
ножка,табуретка,1.25,1,4
ножка,спинка,1.12,2,1
ножки,ручки,2.78,7,3
ножки,стул,2.0,4,2
ножки,туфли,1.12,2,1
ножки,табуретка,1.12,1,2
ножницы,бумага,4.94,15,6
ножницы,камень,2.6,3,23
ножницы,ногти,2.0,3,2
ножницы,ткань,2.0,2,3
ножницы,стрижка,1.31,1,6
ножницы,кройка,1.2,1,3
ножницы,заусенцы,1.2,1,3
ножницы,руки,1.12,1,2
ножницы,разрез,1.12,2,1
ножны,меч,2.0,2,5
ножны,нож,1.12,1,2
ноздри,нос,2.0,2,10
ноздря,нос,4.31,5,11
нокаут,бокс,2.92,4,3
нокиа,телефон,1.12,2,1
нолик,крестик,3.9,5,24
нолик,единичка,1.2,1,3
ноль,зеро,2.92,3,4
ноль,цифра,2.86,3,5
ноль,деление,2.0,5,2
ноль,ничто,2.0,5,2
ноль,пустота,2.0,6,2
ноль,бесконечность,1.25,4,1
ноль,овал,1.2,3,1
ноль,единица,1.2,3,1
ноль,число,1.12,1,2
номер,телефон,6.75,8,7
номер,число,4.67,7,5
номер,отель,2.0,8,2
номер,идентификатор,1.2,1,3
номер,гостиница,1.12,2,1
номер,нумерация,1.12,2,1
номер,цифра,1.12,1,2
ноосфера,вернадский,2.0,4,2
нора,мышь,3.86,5,4
нора,крот,2.92,4,3
нора,дыра,2.81,3,6
нора,лиса,2.75,8,3
нора,дырка,1.29,1,5
нора,кролик,1.25,1,4
нора,барсук,1.2,3,1
нора,жилище,1.12,2,1
нора,дупло,1.12,1,2
нора,норка,1.12,2,1
норвегия,швеция,2.0,2,2
норвегия,фьорды,1.12,2,1
норд,суровость,1.12,2,1
норка,мех,2.86,3,5
норка,шуба,2.81,3,6
норка,песец,2.0,2,2
норка,дырка,1.31,6,1
норка,мышь,1.2,3,1
норка,нора,1.12,1,2
норка,хорёк,1.12,2,1
норка,крот,1.12,2,1
норма,мера,3.0,3,3
норма,отклонение,2.0,4,2
норма,трезвость,1.12,1,2
норов,нрав,2.0,2,2
нос,гоголь,9.92,22,12
нос,сопли,6.43,19,8
нос,насморк,6.0,6,6
нос,ухо,5.45,9,6
нос,лицо,5.23,11,6
нос,сон,4.81,6,5
нос,буратино,4.45,5,9
нос,ноздря,4.31,11,5
нос,запах,4.2,5,13
нос,нюх,3.75,4,6
нос,платок,3.55,4,9
нос,капли,3.0,3,3
нос,любопытство,2.92,3,4
нос,хобот,2.81,3,6
нос,карлик,2.75,3,8
нос,кровь,2.0,2,3
нос,усы,2.0,3,2
нос,горло,2.0,2,10
нос,очки,2.0,2,3
нос,корма,2.0,2,3
нос,кокаин,2.0,3,2
нос,пятачок,2.0,2,2
нос,лиса,2.0,2,2
нос,рот,2.0,17,2
нос,горбинка,2.0,2,5
нос,шнобель,2.0,2,3
нос,ноздри,2.0,10,2
нос,лор,2.0,3,2
нос,обоняние,1.35,1,8
нос,дыхание,1.29,5,1
нос,уши,1.25,1,4
нос,глаза,1.25,1,4
нос,сопля,1.25,1,4
нос,волосы,1.2,3,1
нос,орёл,1.2,3,1
нос,грузин,1.2,1,3
нос,шинель,1.12,1,2
нос,собака,1.12,2,1
нос,клюв,1.12,2,1
нос,глаз,1.12,2,1
носик,чайник,3.86,5,4
носик,лейка,1.12,1,2
носик,пудра,1.12,1,2
носки,вонь,4.67,7,5
носки,трусы,4.0,4,4
носки,гольфы,2.0,2,4
носки,шерсть,1.33,1,7
носки,ноги,1.29,5,1
носки,чулки,1.25,1,4
носки,одежда,1.25,1,4
носки,ботинки,1.12,2,1
носки,пятка,1.12,2,1
носки,стирка,1.12,2,1
носки,обувь,1.12,2,1
носов,незнайка,1.12,2,1
носок,дырка,5.0,5,5
носок,пятка,4.0,4,4
носок,нога,4.0,4,4
носок,чулок,3.0,3,3
носок,вонь,1.2,3,1
носорог,рог,2.0,7,2
носорог,африка,1.25,4,1
носорог,бегемот,1.12,1,2
носорог,животное,1.12,1,2
ностальгия,прошлое,3.0,3,3
ностальгия,грусть,2.0,3,2
ностальгия,воспоминания,1.12,1,2
нота,музыка,5.78,6,7
нота,звук,4.45,5,9
нота,ля,3.86,4,5
нота,ре,2.81,3,6
нота,до,1.33,7,1
нота,фа,1.2,1,3
нота,ми,1.12,2,1
ноты,музыка,9.92,12,22
ноты,пюпитр,2.92,3,4
ноты,мелодия,2.0,2,3
ноты,аккорд,2.0,2,2
ноты,сольфеджио,2.0,2,4
ноты,партитура,2.0,2,3
ноты,композитор,1.2,1,3
ноты,звуки,1.2,3,1
ноты,пение,1.2,1,3
ноты,гармония,1.12,1,2
ноты,фортепиано,1.12,1,2
ноты,ритм,1.12,2,1
ноутбук,компьютер,2.73,3,9
ноутбук,нетбук,1.25,4,1
ноутбук,макбук,1.2,3,1
ночник,свет,1.12,1,2
ночник,абажур,1.12,1,2
ночь,день,28.8,30,33
ночь,темнота,14.48,16,21
ночь,сон,9.12,12,31
ночь,луна,7.89,40,11
ночь,тишина,7.5,10,8
ночь,утро,6.75,8,7
ночь,звёзды,6.42,40,9
ночь,вечер,6.0,7,13
ночь,фонарь,5.6,6,8
ночь,звезда,4.45,9,5
ночь,мрак,4.38,5,10
ночь,мгла,3.75,4,6
ночь,сова,3.67,4,7
ночь,темень,2.92,3,4
ночь,тьма,2.63,3,17
ночь,клуб,2.0,2,2
ночь,секс,2.0,2,8
ночь,аптека,2.0,4,2
ночь,холод,2.0,2,2
ночь,полночь,2.0,8,2
ночь,страх,2.0,2,2
ночь,сны,2.0,2,4
ночь,сумрак,2.0,2,2
ночь,кровать,2.0,2,2
ночь,сумерки,2.0,3,2
ночь,бессонница,1.29,1,5
ночь,полнолуние,1.25,4,1
ночь,фонари,1.25,1,4
ночь,огни,1.2,1,3
ночь,сказка,1.2,1,3
ночь,сутки,1.2,3,1
ночь,тайна,1.2,3,1
ночь,свет,1.2,3,1
ночь,светлячки,1.12,1,2
ночь,шахерезада,1.12,1,2
ночь,отдых,1.12,2,1
ночь,тень,1.12,1,2
ночь,женщина,1.12,1,2
ночь,сияние,1.12,2,1
ночь,зима,1.12,1,2
ночь,шорох,1.12,1,2
ночь,светильник,1.12,1,2
ночь,тишь,1.12,1,2
ночь,костёр,1.12,1,2
ночь,соловей,1.12,1,2
ноша,тяжесть,8.46,9,11
ноша,бремя,3.0,3,3
ноша,рюкзак,2.86,5,3
ноша,груз,2.0,5,2
ноша,обуза,2.0,2,3
ноша,крест,1.25,1,4
ноша,вес,1.12,2,1
нрав,характер,2.0,2,6
нрав,норов,2.0,2,2
нравоучение,мораль,1.12,2,1
нравственность,мораль,1.12,2,1
нудизм,пляж,1.35,8,1
нудизм,нагота,1.12,1,2
нудист,пляж,3.0,3,3
нужда,потребность,2.0,2,5
нужда,бедность,1.2,3,1
нумерация,порядок,2.0,3,2
нумерация,страницы,1.12,1,2
нумерация,номер,1.12,1,2
нумерология,числа,1.25,1,4
нумерология,число,1.12,1,2
нумерология,каббала,1.12,2,1
нумизмат,монета,1.12,1,2
нурофен,анальгин,1.12,2,1
ныряльщик,жемчуг,1.2,3,1
ныряльщик,акваланг,1.12,2,1
ныряние,вода,1.12,2,1
ныряние,глубина,1.12,1,2
нью-йорк,манхеттен,2.0,2,2
нью-йорк,америка,2.0,2,2
нью-йорк,сша,1.2,3,1
нью-йорк,небоскрёб,1.12,1,2
ньютон,яблоко,9.59,25,12
ньютон,физика,8.0,8,8
ньютон,сила,4.67,6,22
ньютон,закон,4.45,9,5
ньютон,исаак,3.75,6,4
ньютон,гравитация,2.0,2,2
ньютон,учёный,1.33,7,1
ньютон,притяжение,1.2,3,1
ньютон,паскаль,1.12,2,1
ньютон,наука,1.12,1,2
ню,нагота,1.2,1,3
ню,мю,1.12,2,1
ню,буква,1.12,2,1
ню,эротика,1.12,2,1
нюх,запах,5.78,6,7
